Order_Item_ID,Order_ID,Menu_ID,Quantity,Amount
1151,563,296,1,350.29
1152,564,255,1,358.93
1153,564,272,2,457.64
1154,564,216,2,480
1155,565,192,2,210.6
1156,565,376,1,417.24
1157,565,408,2,771.6
1158,566,402,2,471.54
1159,566,245,2,880.38
1160,567,182,2,628.06
1161,568,497,2,603.42
1162,569,185,2,951.82
1163,570,19,2,329.74
1164,570,235,2,381.46
1165,571,252,2,900.08
1166,572,138,2,921.66
1167,572,173,2,792.12
1168,572,364,2,648.1
1169,573,424,2,692.02
1170,574,464,2,720.08
1171,574,14,2,401.26
1172,574,488,1,266.42
1173,575,476,2,784.92
1174,575,67,1,321.23
1175,576,260,2,211.08
1176,576,31,2,579.44
1177,576,431,1,241.67
1178,577,12,1,366.19
1179,577,210,2,703.06
1180,578,96,2,520.92
1181,578,223,2,532.26
1182,578,136,1,296.45
1183,579,101,2,355.96
1184,579,24,1,123.73
1185,580,411,1,265.94
1186,580,222,2,352.8
1187,581,349,2,712.72
1188,581,72,2,324.42
1189,582,34,1,299.54
1190,582,200,1,196.94
1191,582,484,2,598.94
1192,583,242,1,346.84
1193,583,176,1,301.27
1194,583,177,1,156.13
1195,584,219,2,331.76
1196,584,272,1,228.82
1197,585,28,2,346.06
1198,586,101,1,177.98
1199,587,297,1,116.14
1200,587,73,1,199.57
1201,587,485,2,566.14
1202,588,294,1,106.35
1203,588,389,2,878
1204,589,47,2,915.42
1205,590,61,1,227.64
1206,590,331,1,166.08
1207,590,294,2,212.7
1208,591,35,1,491.39
1209,592,464,1,360.04
1210,592,135,2,418.48
1211,592,469,2,344.58
1212,593,75,1,446.61
1213,593,415,1,434.86
1214,593,424,1,346.01
1215,594,488,2,532.84
1216,594,222,2,352.8
1217,594,331,2,332.16
1218,595,286,1,225.76
1219,596,382,2,881.68
1220,596,454,1,422.16
1221,596,272,2,457.64
1222,597,124,2,625.18
1223,597,322,2,925.76
1224,598,92,2,751.22
1225,598,244,1,248.77
1226,598,351,1,281.26
1227,599,206,1,418.32
1228,600,81,2,245.22
1229,601,442,2,720.56
1230,601,346,1,249.4
1231,602,368,2,799.92
1232,602,391,2,901.9
1233,602,302,1,226.58
1234,603,441,1,308.51
1235,603,411,1,265.94
1236,604,260,2,211.08
1237,605,197,1,251.05
1238,605,27,2,715.46
1239,605,10,2,232.1
1240,606,444,2,997.28
1241,606,161,1,130.12
1242,607,163,2,885.3
1243,607,113,1,133.62
1244,607,341,1,124.35
1245,608,40,1,351.45
1246,608,236,1,153.47
1247,609,128,1,251.43
1248,609,234,1,304.57
1249,610,225,1,201.73
1250,610,150,2,905.72
1251,611,41,1,235.78
1252,612,16,1,482.9
1253,613,203,2,281.96
1254,613,432,1,108.97
1255,614,245,1,440.19
1256,615,237,2,940.4
1257,615,291,1,439.45
1258,615,48,2,689.92
1259,616,120,1,356.62
1260,616,95,1,266.24
1261,617,110,1,181.35
1262,617,427,2,778.42
1263,618,51,2,538.96
1264,619,424,1,346.01
1265,620,459,2,741.9
1266,620,8,1,479.05
1267,620,213,1,131.01
1268,621,434,2,363.6
1269,621,475,2,632.22
1270,622,500,2,756.64
1271,623,428,2,798.26
1272,624,365,1,399.79
1273,624,403,1,115.22
1274,624,490,2,564.92
1275,625,125,1,219.71
1276,625,363,1,443.89
1277,625,293,2,554.86
1278,626,247,2,810.28
1279,627,442,2,720.56
1280,627,408,2,771.6
1281,627,249,2,851.54
1282,628,432,2,217.94
1283,628,193,1,268.29
1284,628,163,2,885.3
1285,629,159,2,494.86
1286,630,449,2,429.48
1287,630,340,2,665.94
1288,630,388,1,374.26
1289,631,451,1,345.19
1290,631,379,1,363.87
1291,632,154,1,244.05
1292,633,485,1,283.07
1293,634,22,1,444.82
1294,634,206,2,836.64
1295,635,455,1,119.31
1296,635,135,2,418.48
1297,636,383,1,440.77
1298,636,320,2,485.78
1299,637,10,1,116.05
1300,637,359,2,818.76
1301,637,435,1,454.06
1302,638,343,2,828.94
1303,638,395,1,371.46
1304,639,486,2,571.02
1305,639,23,2,782.82
1306,639,74,2,978.64
1307,640,60,2,645.78
1308,640,77,1,442.76
1309,640,228,2,584.48
1310,641,6,1,472.79
1311,641,220,1,100.89
1312,641,462,2,433.5
1313,642,79,1,475.63
1314,642,306,2,244.54
1315,643,161,2,260.24
1316,644,166,1,466.96
1317,645,42,2,578.08
1318,646,275,1,209.3
1319,646,3,2,275.64
1320,646,468,2,243.38
1321,647,499,2,844.74
1322,647,186,2,446.84
1323,648,472,2,359.38
1324,648,247,1,405.14
1325,649,48,1,344.96
1326,649,409,1,476.54
1327,649,284,1,337.21
1328,650,6,1,472.79
1329,651,382,2,881.68
1330,652,217,2,207.2
1331,653,28,1,173.03
1332,653,88,1,153.28
1333,653,177,2,312.26
1334,654,303,1,408.75
1335,654,47,1,457.71
1336,655,409,1,476.54
1337,655,32,1,194.29
1338,656,277,1,363.88
1339,656,77,2,885.52
1340,656,252,1,450.04
1341,657,87,1,376.46
1342,657,377,2,876.56
1343,657,368,1,399.96
1344,658,317,2,773.34
1345,658,454,1,422.16
1346,659,386,1,170.06
1347,659,224,2,201.32
1348,660,278,2,758.02
1349,660,473,1,189.01
1350,661,125,2,439.42
1351,661,263,2,335.66
1352,662,317,1,386.67
1353,663,413,1,287.91
1354,664,225,2,403.46
1355,664,420,1,343.31
1356,664,422,2,764.34
1357,665,456,2,396.16
1358,665,457,1,494.17
1359,665,387,1,209.5
1360,666,166,2,933.92
1361,666,264,2,764.44
1362,667,387,1,209.5
1363,667,489,1,406.1
1364,667,388,1,374.26
1365,668,416,2,634.68
1366,668,429,2,217.42
1367,668,1,2,231.2
1368,669,442,1,360.28
1369,669,241,2,798.02
1370,669,320,1,242.89
1371,670,27,2,715.46
1372,670,383,1,440.77
1373,670,30,2,651.22
1374,671,272,1,228.82
1375,671,82,2,283.48
1376,671,218,2,285.98
1377,672,484,1,299.47
1378,672,165,1,327.53
1379,672,460,1,124.46
1380,673,169,2,966.28
1381,673,247,1,405.14
1382,674,278,2,758.02
1383,675,82,1,141.74
1384,675,257,2,422.62
1385,676,162,1,311.61
1386,676,95,1,266.24
1387,677,38,2,901.12
1388,677,432,2,217.94
1389,678,81,2,245.22
1390,678,240,1,131.98
1391,679,243,2,436.28
1392,679,7,2,586.54
1393,679,63,1,418.43
1394,680,326,2,265.52
1395,680,45,1,380.01
1396,680,184,1,491.39
1397,681,496,1,459.81
1398,682,192,1,105.3
1399,682,170,2,850.22
1400,682,298,1,334.65
1401,683,359,1,409.38
1402,683,402,2,471.54
1403,684,116,2,911.52
1404,684,429,1,108.71
1405,685,92,1,375.61
1406,685,309,1,273.46
1407,686,102,2,567.5
1408,686,416,1,317.34
1409,687,105,2,490.46
1410,688,71,2,831.22
1411,689,458,2,790.38
1412,690,221,2,781.72
1413,691,355,1,278.9
1414,691,44,2,212.72
1415,691,462,2,433.5
1416,692,191,2,705.52
1417,692,283,1,301.54
1418,693,56,2,626.98
1419,693,196,1,390.16
1420,694,317,2,773.34
1421,694,450,2,769.52
1422,695,66,1,341.12
1423,696,124,1,312.59
1424,697,54,2,446.66
1425,698,313,1,320.62
1426,699,399,2,313.76
1427,700,220,2,201.78
1428,700,240,1,131.98
1429,701,378,1,120.55
1430,702,311,2,306.7
1431,702,488,2,532.84
1432,702,104,2,413.08
1433,703,100,1,454.76
1434,703,432,1,108.97
1435,704,16,1,482.9
1436,704,312,1,242.23
1437,705,352,2,783.92
1438,705,186,1,223.42
1439,705,269,2,494.58
1440,706,339,2,421.94
1441,706,430,1,123.82
1442,706,207,2,615.1
1443,707,333,1,224.32
1444,707,451,2,690.38
1445,707,279,2,370.68
1446,708,438,1,299.27
1447,708,449,1,214.74
1448,709,444,1,498.64
1449,709,190,1,468.37
1450,709,279,2,370.68
1451,710,280,1,401.41
1452,710,347,2,469.1
1453,711,52,2,771.1
1454,711,310,2,220.34
1455,712,32,1,194.29
1456,712,136,1,296.45
1457,712,317,2,773.34
1458,713,234,1,304.57
1459,713,484,2,598.94
1460,713,460,1,124.46
1461,714,277,2,727.76
1462,714,470,2,212.72
1463,715,94,1,488.92
1464,716,217,2,207.2
1465,717,164,2,584.08
1466,718,13,2,644.1
1467,718,372,1,475.28
1468,718,432,1,108.97
1469,719,362,1,294.34
1470,719,225,1,201.73
1471,720,12,2,732.38
1472,720,459,1,370.95
1473,721,487,1,196.07
1474,721,121,2,333.36
1475,721,103,1,213.32
1476,722,343,2,828.94
1477,722,199,1,350.66
1478,723,495,2,366.42
1479,723,127,1,407.31
1480,724,231,1,316.45
1481,725,443,2,921.54
1482,725,210,2,703.06
1483,725,70,1,262.1
1484,726,141,2,669.3
1485,726,130,1,459.69
1486,726,392,1,183.61
1487,727,497,2,603.42
1488,727,72,1,162.21
1489,728,163,2,885.3
1490,728,176,1,301.27
1491,728,162,2,623.22
1492,729,172,2,408.06
1493,729,206,2,836.64
1494,730,29,2,414.22
1495,730,83,1,269.65
1496,730,368,2,799.92
1497,731,342,1,239.62
1498,731,51,2,538.96
1499,732,265,1,313.3
1500,733,344,1,353.28
1501,733,122,1,425.18
1502,734,269,2,494.58
1503,734,71,1,415.61
1504,734,184,2,982.78
1505,735,96,2,520.92
1506,735,458,2,790.38
1507,736,206,2,836.64
1508,736,255,2,717.86
1509,737,103,2,426.64
1510,737,334,1,362.16
1511,738,75,2,893.22
1512,738,119,2,465.96
1513,739,374,1,431.78
1514,740,438,2,598.54
1515,740,326,1,132.76
1516,741,310,1,110.17
1517,741,291,1,439.45
1518,742,201,2,556.7
1519,742,428,2,798.26
1520,743,20,1,284.18
1521,744,438,2,598.54
1522,744,67,2,642.46
1523,745,467,2,892.02
1524,746,346,2,498.8
1525,746,352,1,391.96
1526,746,29,2,414.22
1527,747,211,2,508.6
1528,748,24,2,247.46
1529,749,207,1,307.55
1530,749,443,1,460.77
1531,749,417,2,255.36
1532,750,76,2,864.34
1533,750,18,1,301.92
1534,750,209,2,964.6
1535,751,126,2,885.04
1536,751,427,2,778.42
1537,752,470,2,212.72
1538,753,499,1,422.37
1539,753,146,2,363.44
1540,754,211,1,254.3
1541,755,450,2,769.52
1542,755,99,2,535.68
1543,755,176,2,602.54
1544,756,289,1,428.32
1545,756,31,2,579.44
1546,757,84,1,198.34
1547,757,391,1,450.95
1548,758,374,1,431.78
1549,758,11,1,453.72
1550,759,235,2,381.46
1551,759,151,2,499.72
1552,760,159,2,494.86
1553,760,348,2,840.88
1554,760,269,2,494.58
1555,761,375,2,535.44
1556,761,450,1,384.76
1557,761,152,2,716.12
1558,762,326,2,265.52
1559,762,369,2,464.2
1560,762,468,2,243.38
1561,763,397,2,948.46
1562,763,53,1,419.96
1563,763,210,2,703.06
1564,764,306,2,244.54
1565,765,261,1,290.27
1566,765,297,1,116.14
1567,765,34,2,599.08
1568,766,258,1,207.87
1569,767,241,1,399.01
1570,767,496,1,459.81
1571,767,146,1,181.72
1572,768,294,1,106.35
1573,768,186,2,446.84
1574,768,118,2,993.3
1575,769,493,1,232.33
1576,769,334,1,362.16
1577,770,471,2,683.92
1578,771,264,1,382.22
1579,772,123,2,705.42
1580,772,313,2,641.24
1581,772,123,2,705.42
1582,773,470,2,212.72
1583,773,439,2,596.82
1584,773,318,1,441.84
1585,774,427,1,389.21
1586,774,80,1,352.31
1587,774,38,1,450.56
1588,775,327,1,168.57
1589,775,49,1,330.13
1590,776,500,1,378.32
1591,776,393,2,699.34
1592,777,30,2,651.22
1593,777,439,1,298.41
1594,778,11,2,907.44
1595,778,478,1,126.73
1596,778,198,1,445.97
1597,779,366,1,390.7
1598,779,67,2,642.46
1599,780,311,1,153.35
1600,780,131,2,259.68
1601,781,435,1,454.06
1602,781,226,2,242.16
1603,781,254,2,945.14
1604,782,319,2,535.32
1605,782,428,1,399.13
1606,782,200,1,196.94
1607,783,138,1,460.83
1608,783,444,1,498.64
1609,784,456,1,198.08
1610,784,270,1,307.53
1611,784,205,1,419.59
1612,785,412,2,791.84
1613,785,54,2,446.66
1614,786,247,2,810.28
1615,787,253,1,165.57
1616,787,185,2,951.82
1617,787,377,1,438.28
1618,788,229,1,323.17
1619,788,37,1,347.76
1620,788,329,2,600.32
1621,789,316,2,506.46
1622,790,323,1,257.12
1623,790,73,1,199.57
1624,791,88,2,306.56
1625,792,395,2,742.92
1626,792,455,2,238.62
1627,792,29,1,207.11
1628,793,263,1,167.83
1629,794,315,1,353.09
1630,795,428,2,798.26
1631,795,307,1,194.55
1632,796,295,1,224.75
1633,796,363,2,887.78
1634,796,147,2,371.52
1635,797,347,2,469.1
1636,797,163,1,442.65
1637,797,46,1,201.97
1638,798,134,1,463.94
1639,798,276,2,980.22
1640,798,69,1,364.61
1641,799,376,1,417.24
1642,800,312,2,484.46
1643,800,415,1,434.86
1644,800,304,2,853.84
1645,801,498,2,690.7
1646,801,91,2,404.34
1647,801,343,1,414.47
1648,802,425,1,266.89
1649,802,393,2,699.34
1650,802,229,1,323.17
1651,803,341,2,248.7
1652,804,31,2,579.44
1653,804,346,1,249.4
1654,805,331,1,166.08
1655,806,273,2,679.18
1656,806,232,1,415.68
1657,806,10,2,232.1
1658,807,425,2,533.78
1659,807,213,2,262.02
1660,808,413,2,575.82
1661,808,373,2,795.58
1662,809,171,1,323.08
1663,809,367,2,781.94
1664,809,121,2,333.36
1665,810,201,2,556.7
1666,811,237,2,940.4
1667,811,215,2,550.22
1668,812,372,1,475.28
1669,813,43,1,373.78
1670,813,173,1,396.06
1671,814,406,1,403.84
1672,815,457,2,988.34
1673,815,390,1,271.24
1674,816,443,2,921.54
1675,817,113,2,267.24
1676,817,113,1,133.62
1677,818,306,1,122.27
1678,818,487,2,392.14
1679,818,364,1,324.05
1680,819,104,1,206.54
1681,819,479,2,664.28
1682,819,58,2,741.86
1683,820,222,2,352.8
1684,821,222,2,352.8
1685,822,61,1,227.64
1686,822,236,2,306.94
1687,823,54,2,446.66
1688,824,199,1,350.66
1689,824,282,2,811.9
1690,824,139,2,728.5
1691,825,442,1,360.28
1692,825,10,2,232.1
1693,825,278,2,758.02
1694,826,277,1,363.88
1695,826,132,1,349.62
1696,826,234,2,609.14
1697,827,276,2,980.22
1698,827,91,2,404.34
1699,828,120,1,356.62
1700,828,447,1,187.4
1701,828,292,2,367.18
1702,829,417,2,255.36
1703,829,303,2,817.5
1704,830,197,2,502.1
1705,831,196,2,780.32
1706,831,392,1,183.61
1707,832,94,2,977.84
1708,832,386,2,340.12
1709,832,158,1,147.69
1710,833,406,2,807.68
1711,833,29,2,414.22
1712,834,339,1,210.97
1713,835,121,2,333.36
1714,835,276,1,490.11
1715,835,408,1,385.8
1716,836,263,1,167.83
1717,837,412,1,395.92
1718,837,14,2,401.26
1719,837,463,2,269.46
1720,838,157,2,452.86
1721,838,307,2,389.1
1722,838,31,2,579.44
1723,839,51,1,269.48
1724,839,316,2,506.46
1725,840,454,1,422.16
1726,840,444,1,498.64
1727,840,319,1,267.66
1728,841,11,2,907.44
1729,842,424,1,346.01
1730,842,457,2,988.34
1731,843,219,2,331.76
1732,843,50,1,260.35
1733,843,245,2,880.38
1734,844,497,1,301.71
1735,845,497,1,301.71
1736,845,176,2,602.54
1737,845,284,1,337.21
1738,846,332,2,309.42
1739,846,249,2,851.54
1740,846,360,2,458.2
1741,847,31,1,289.72
1742,848,443,2,921.54
1743,848,48,2,689.92
1744,848,178,2,523.6
1745,849,313,2,641.24
1746,849,325,2,461.32
1747,850,302,2,453.16
1748,850,443,1,460.77
1749,851,294,1,106.35
1750,851,43,1,373.78
1751,851,70,2,524.2
1752,852,75,2,893.22
1753,853,29,2,414.22
1754,853,296,2,700.58
1755,854,89,1,249.76
1756,854,316,2,506.46
1757,854,380,2,844.34
1758,855,404,1,100.37
1759,855,47,1,457.71
1760,855,268,1,241.59
1761,856,245,2,880.38
1762,856,309,2,546.92
1763,857,108,2,907.22
1764,858,241,2,798.02
1765,859,125,1,219.71
1766,859,237,2,940.4
1767,860,368,1,399.96
1768,860,76,2,864.34
1769,860,121,2,333.36
1770,861,292,2,367.18
1771,862,454,2,844.32
1772,862,167,2,918.14
1773,862,85,1,411.82
1774,863,7,2,586.54
1775,864,369,1,232.1
1776,864,458,2,790.38
1777,865,22,2,889.64
1778,865,440,1,279.53
1779,866,178,2,523.6
1780,866,384,1,335.6
1781,866,296,1,350.29
1782,867,449,1,214.74
1783,867,323,2,514.24
1784,868,195,1,255.7
1785,869,69,1,364.61
1786,869,215,1,275.11
1787,869,387,1,209.5
1788,870,192,1,105.3
1789,870,33,1,383.5
1790,871,383,1,440.77
1791,871,398,1,346.62
1792,872,480,2,943.84
1793,872,245,2,880.38
1794,873,346,2,498.8
1795,873,109,2,954.64
1796,873,46,1,201.97
1797,874,242,1,346.84
1798,874,269,1,247.29
1799,874,442,2,720.56
1800,875,282,1,405.95
1801,875,409,1,476.54
1802,875,361,1,458.42
1803,876,200,2,393.88
1804,876,232,2,831.36
1805,876,433,1,416.24
1806,877,139,2,728.5
1807,877,171,1,323.08
1808,878,481,1,294.21
1809,879,106,2,773.28
1810,879,396,2,667.84
1811,879,426,2,449.84
1812,880,352,2,783.92
1813,880,63,1,418.43
1814,880,266,1,269.26
1815,881,23,2,782.82
1816,881,292,1,183.59
1817,882,19,2,329.74
1818,883,369,1,232.1
1819,883,316,1,253.23
1820,883,37,2,695.52
1821,884,194,1,397.38
1822,884,157,1,226.43
1823,884,249,2,851.54
1824,885,126,2,885.04
1825,886,307,2,389.1
1826,886,334,2,724.32
1827,887,352,2,783.92
1828,888,164,1,292.04
1829,889,346,1,249.4
1830,889,347,2,469.1
1831,889,391,1,450.95
1832,890,236,1,153.47
1833,891,205,1,419.59
1834,891,126,2,885.04
1835,891,262,1,436.88
1836,892,259,2,405.92
1837,892,134,2,927.88
1838,892,108,2,907.22
1839,893,89,2,499.52
1840,894,109,1,477.32
1841,894,398,1,346.62
1842,895,29,2,414.22
1843,895,120,2,713.24
1844,895,358,1,470.61
1845,896,496,2,919.62
1846,896,169,2,966.28
1847,896,263,2,335.66
1848,897,389,1,439
1849,897,34,2,599.08
1850,897,143,2,992.56
1851,898,457,1,494.17
1852,898,54,1,223.33
1853,898,82,2,283.48
1854,899,4,1,268.87
1855,899,30,1,325.61
1856,900,251,1,281.06
1857,901,361,1,458.42
1858,902,270,1,307.53
1859,902,447,1,187.4
1860,903,112,1,473.61
1861,903,439,2,596.82
1862,904,86,2,293.36
1863,904,46,1,201.97
1864,905,479,1,332.14
1865,906,338,1,152.26
1866,906,388,2,748.52
1867,906,33,1,383.5
1868,907,279,1,185.34
1869,908,16,1,482.9
1870,909,444,2,997.28
1871,910,121,2,333.36
1872,910,19,2,329.74
1873,910,254,1,472.57
1874,911,381,2,818.28
1875,911,187,1,397.91
1876,911,357,1,468.46
1877,912,455,2,238.62
1878,912,118,1,496.65
1879,912,492,1,239.44
1880,913,96,2,520.92
1881,913,68,2,642.28
1882,913,499,1,422.37
1883,914,481,1,294.21
1884,914,249,1,425.77
1885,915,415,2,869.72
1886,916,16,2,965.8
1887,917,428,1,399.13
1888,917,151,1,249.86
1889,917,245,2,880.38
1890,918,324,2,925.4
1891,918,213,2,262.02
1892,918,123,1,352.71
1893,919,116,2,911.52
1894,919,247,2,810.28
1895,920,164,1,292.04
1896,920,360,1,229.1
1897,920,15,2,988.14
1898,921,250,2,801.96
1899,921,23,1,391.41
1900,922,332,1,154.71
1901,923,116,2,911.52
1902,924,262,2,873.76
1903,924,199,2,701.32
1904,925,55,1,253.65
1905,925,72,1,162.21
1906,925,87,1,376.46
1907,926,268,1,241.59
1908,926,208,1,296.43
1909,926,432,1,108.97
1910,927,497,2,603.42
1911,927,62,1,403.52
1912,928,182,1,314.03
1913,928,144,2,338.82
1914,928,49,2,660.26
1915,929,465,2,399.84
1916,929,101,2,355.96
1917,929,178,2,523.6
1918,930,256,1,214.37
1919,930,6,1,472.79
1920,930,455,1,119.31
1921,931,456,1,198.08
1922,932,174,1,499.06
1923,932,146,2,363.44
1924,932,193,2,536.58
1925,933,370,2,336.38
1926,934,173,1,396.06
1927,934,33,2,767
1928,935,491,1,224.46
1929,936,299,2,684.2
1930,936,157,2,452.86
1931,936,101,2,355.96
1932,937,353,1,336.28
1933,937,304,2,853.84
1934,938,13,1,322.05
1935,938,134,2,927.88
1936,938,30,1,325.61
1937,939,227,1,464.15
1938,939,78,1,457.98
1939,940,252,1,450.04
1940,941,186,1,223.42
1941,942,42,1,289.04
1942,942,131,1,129.84
1943,942,231,2,632.9
1944,943,465,2,399.84
1945,944,137,1,344.18
1946,944,50,2,520.7
1947,945,180,2,960.12
1948,946,97,1,419.88
1949,946,109,2,954.64
1950,947,84,2,396.68
1951,947,334,2,724.32
1952,947,223,1,266.13
1953,948,146,2,363.44
1954,948,143,2,992.56
1955,949,238,2,248.06
1956,949,196,1,390.16
1957,950,472,2,359.38
1958,950,30,1,325.61
1959,951,298,1,334.65
1960,951,183,2,744.44
1961,951,452,1,292.39
1962,952,264,2,764.44
1963,953,322,2,925.76
1964,953,392,1,183.61
1965,954,166,2,933.92
1966,955,445,2,914.48
1967,955,173,1,396.06
1968,955,275,1,209.3
1969,956,19,2,329.74
1970,956,96,1,260.46
1971,956,415,1,434.86
1972,957,498,2,690.7
1973,958,278,1,379.01
1974,958,416,1,317.34
1975,958,117,2,411.98
1976,959,238,2,248.06
1977,959,304,1,426.92
1978,960,63,1,418.43
1979,960,169,1,483.14
1980,960,433,2,832.48
1981,961,309,2,546.92
1982,962,179,2,439.88
1983,962,13,2,644.1
1984,963,127,2,814.62
1985,963,409,2,953.08
1986,964,126,1,442.52
1987,964,396,2,667.84
1988,965,218,2,285.98
1989,965,307,2,389.1
1990,966,378,2,241.1
1991,967,494,2,908.5
1992,968,98,1,311.27
1993,969,208,2,592.86
1994,969,350,1,288.25
1995,970,120,2,713.24
1996,970,98,1,311.27
1997,970,458,2,790.38
1998,971,400,2,855.94
1999,971,197,1,251.05
2000,971,329,2,600.32
2001,972,322,1,462.88
2002,972,299,1,342.1
2003,972,242,1,346.84
2004,973,220,1,100.89
2005,974,274,1,446.86
2006,975,99,2,535.68
2007,975,39,1,176.07
2008,976,413,2,575.82
2009,977,34,1,299.54
2010,978,474,1,464.24
2011,978,13,2,644.1
2012,979,454,1,422.16
2013,979,376,2,834.48
2014,980,478,2,253.46
2015,980,407,2,474
2016,981,334,1,362.16
2017,982,304,1,426.92
2018,982,208,2,592.86
2019,983,445,2,914.48
2020,983,115,1,235.81
2021,983,24,1,123.73
2022,984,377,1,438.28
2023,984,208,2,592.86
2024,984,462,2,433.5
2025,985,406,2,807.68
2026,985,460,1,124.46
2027,985,261,1,290.27
2028,986,486,2,571.02
2029,986,413,1,287.91
2030,987,240,1,131.98
2031,988,235,1,190.73
2032,988,392,2,367.22
2033,988,428,1,399.13
2034,989,48,1,344.96
2035,989,98,2,622.54
2036,989,467,1,446.01
2037,990,267,1,387.36
2038,991,2,1,161.31
2039,992,206,2,836.64
2040,993,372,2,950.56
2041,994,105,1,245.23
2042,995,455,1,119.31
